date,time,devname,srcip,dstip,srcport,dstport,protocol,action,duration,bytes_sent,bytes_received,service,logid,policyid,type,subtype,level,msg
2025-08-05,15:16:00,FG60D-FW01,192.168.1.135,8.8.8.8,7721,3389,17,accept,34,3657,2154,dns,2354846640,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:23:51,FG60D-FW01,192.168.1.180,104.16.249.249,43967,22,17,accept,34,2921,4908,HTTPS,1499734151,3,traffic,forward,notice,HTTPS connection established
2025-08-05,13:57:24,FG60D-FW01,192.168.1.213,203.0.113.7,47531,53,17,deny,28,1197,742,HTTP,2153842146,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:43:13,FG60D-FW01,192.168.1.125,45.33.32.156,30754,445,17,deny,26,2466,7726,SMB,2110828290,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:51:44,FG60D-FW01,192.168.1.2,8.8.8.8,50964,445,6,accept,54,2350,4659,dns,2494266030,0,traffic,forward,notice,DNS query allowed
2025-08-05,15:41:10,FG60D-FW01,192.168.1.50,10.0.0.255,40851,80,6,accept,4,1144,5329,DHCP,3313011403,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:44:49,FG60D-FW01,192.168.1.185,185.199.110.153,33755,3389,6,accept,37,3890,9529,HTTP,1380784290,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:38:16,FG60D-FW01,192.168.1.51,10.0.0.255,17573,22,6,accept,53,1783,2466,DHCP,9343648384,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:17:01,FG60D-FW01,192.168.1.165,10.0.0.255,65298,443,17,accept,41,2859,8074,DHCP,2802775504,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:31:51,FG60D-FW01,192.168.1.197,8.8.8.8,39446,445,6,accept,37,4977,5352,dns,9643577640,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:30:02,FG60D-FW01,192.168.1.251,104.16.249.249,50860,443,17,accept,22,329,2688,HTTPS,1508267772,5,traffic,forward,notice,HTTPS connection established
2025-08-05,14:47:19,FG60D-FW01,192.168.1.253,10.0.0.255,57187,80,6,accept,26,104,4952,DHCP,2875885493,5,traffic,forward,notice,DHCP request processed
2025-08-05,13:54:10,FG60D-FW01,192.168.1.208,185.199.110.153,42564,53,17,accept,33,320,1743,HTTP,1036736699,4,traffic,forward,notice,HTTP session allowed
2025-08-05,15:39:53,FG60D-FW01,192.168.1.67,10.0.0.255,11929,21,6,accept,10,406,9569,DHCP,3332975591,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:18:41,FG60D-FW01,192.168.1.196,45.33.32.156,4915,53,6,deny,40,2529,7476,SMB,2515614092,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:14:35,FG60D-FW01,192.168.1.212,198.51.100.23,41291,53,17,deny,0,4500,1912,HTTP,2777475520,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:27:09,FG60D-FW01,192.168.1.229,185.199.110.153,9573,3389,17,accept,20,4919,7285,HTTP,1792195105,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:21:15,FG60D-FW01,192.168.1.86,104.16.249.249,20753,443,6,accept,52,225,2144,HTTPS,1316843429,0,traffic,forward,notice,HTTPS connection established
2025-08-05,15:04:13,FG60D-FW01,192.168.1.2,203.0.113.7,3749,22,6,deny,14,4239,794,SMB,1109361182,1,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:13:00,FG60D-FW01,192.168.1.248,10.0.0.255,46186,443,6,accept,49,2260,2158,DHCP,9169652933,5,traffic,forward,notice,DHCP request processed
2025-08-05,14:55:04,FG60D-FW01,192.168.1.68,8.8.8.8,45004,443,6,accept,8,4798,7110,dns,1796849496,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:54:51,FG60D-FW01,192.168.1.226,185.199.110.153,25005,445,17,accept,24,2776,3222,HTTP,2512639142,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:53:03,FG60D-FW01,192.168.1.182,104.16.249.249,47443,445,6,accept,60,4698,8936,HTTPS,2118283368,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:33:15,FG60D-FW01,192.168.1.87,104.16.249.249,33870,22,6,accept,43,3127,5241,HTTPS,2438441387,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:42:43,FG60D-FW01,192.168.1.123,104.16.249.249,24423,21,6,accept,47,2517,8289,HTTPS,1877475608,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:05:53,FG60D-FW01,192.168.1.73,185.199.110.153,36601,445,6,accept,47,3883,5959,HTTP,7021728578,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:19:43,FG60D-FW01,192.168.1.109,104.16.249.249,36896,80,6,accept,9,2508,2450,HTTPS,1924656051,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:58:18,FG60D-FW01,192.168.1.232,45.33.32.156,33994,445,17,deny,44,3890,9187,SMB,3113235528,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:24:11,FG60D-FW01,192.168.1.88,198.51.100.23,27729,80,17,deny,44,3466,5868,HTTPS,2492033949,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:29:16,FG60D-FW01,192.168.1.244,198.51.100.23,36444,53,17,deny,29,2672,8298,SMB,2964419479,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:22:20,FG60D-FW01,192.168.1.170,10.0.0.255,53210,3389,17,accept,25,443,9801,DHCP,2786540929,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:55:57,FG60D-FW01,192.168.1.226,8.8.8.8,44130,53,17,accept,11,2032,1623,dns,1727131625,0,traffic,forward,notice,DNS query allowed
2025-08-05,14:49:05,FG60D-FW01,192.168.1.252,45.33.32.156,29156,3389,17,deny,5,1639,5406,SMB,2542248638,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:53:39,FG60D-FW01,192.168.1.166,185.199.110.153,27227,53,17,accept,39,1058,5737,HTTP,7840117313,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:00:27,FG60D-FW01,192.168.1.198,8.8.8.8,9660,80,17,accept,59,2608,7275,dns,1572929562,1,traffic,forward,notice,DNS query allowed
2025-08-05,15:28:54,FG60D-FW01,192.168.1.158,185.199.110.153,28738,443,6,accept,0,2258,1401,HTTP,2817393022,4,traffic,forward,notice,HTTP session allowed
2025-08-05,15:41:22,FG60D-FW01,192.168.1.34,185.199.110.153,21869,22,17,accept,55,1367,8545,HTTP,2858536144,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:25:42,FG60D-FW01,192.168.1.96,185.199.110.153,28793,21,17,accept,59,2087,9720,HTTP,1692289637,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:33:08,FG60D-FW01,192.168.1.48,8.8.8.8,62018,445,6,accept,44,257,3079,dns,2634453087,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:29:08,FG60D-FW01,192.168.1.193,8.8.8.8,1590,80,17,accept,17,2330,9886,dns,3198147277,1,traffic,forward,notice,DNS query allowed
2025-08-05,15:33:02,FG60D-FW01,192.168.1.6,185.199.110.153,26270,80,17,accept,23,146,1216,HTTP,4959959331,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:33:42,FG60D-FW01,192.168.1.45,8.8.8.8,45635,443,6,accept,40,4680,2353,dns,2303734516,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:43:23,FG60D-FW01,192.168.1.244,10.0.0.255,51763,22,6,accept,44,2311,4318,DHCP,7085588315,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:05:09,FG60D-FW01,192.168.1.130,104.16.249.249,40167,53,17,accept,57,3764,3482,HTTPS,1315843848,5,traffic,forward,notice,HTTPS connection established
2025-08-05,14:33:57,FG60D-FW01,192.168.1.35,10.0.0.255,42211,21,6,accept,7,329,4427,DHCP,1713648155,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:36:57,FG60D-FW01,192.168.1.191,45.33.32.156,52321,445,17,deny,18,3324,5902,SMB,2310474634,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:00:20,FG60D-FW01,192.168.1.106,45.33.32.156,58555,53,17,deny,19,2850,1,SMB,1022958368,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:00:38,FG60D-FW01,192.168.1.36,8.8.8.8,40033,445,17,accept,54,2047,5710,dns,2935274229,0,traffic,forward,notice,DNS query allowed
2025-08-05,15:14:07,FG60D-FW01,192.168.1.249,45.33.32.156,58909,22,6,deny,16,1601,4979,SMB,2193559982,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:43:51,FG60D-FW01,192.168.1.200,185.220.101.4,40191,21,17,deny,54,3889,1515,HTTP,1044368251,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:20:55,FG60D-FW01,192.168.1.121,10.0.0.255,19652,445,17,accept,39,3254,3148,DHCP,1544858532,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:25:05,FG60D-FW01,192.168.1.24,10.0.0.255,65476,80,17,accept,19,3129,2675,DHCP,9489702453,2,traffic,forward,notice,DHCP request processed
2025-08-05,15:36:12,FG60D-FW01,192.168.1.239,10.0.0.255,41136,80,17,accept,50,4151,1777,DHCP,2584181756,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:10:42,FG60D-FW01,192.168.1.140,104.16.249.249,19671,21,17,accept,46,4378,2680,HTTPS,1119056177,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:29:01,FG60D-FW01,192.168.1.91,104.16.249.249,42976,445,17,accept,22,4051,5652,HTTPS,2395724893,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:38:15,FG60D-FW01,192.168.1.126,185.199.110.153,16646,53,6,accept,47,561,6471,HTTP,2903796120,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:01:45,FG60D-FW01,192.168.1.4,8.8.8.8,22170,443,17,accept,8,1084,8920,dns,7402756605,1,traffic,forward,notice,DNS query allowed
2025-08-05,15:13:55,FG60D-FW01,192.168.1.109,8.8.8.8,40659,22,6,accept,9,4358,6709,dns,2354793664,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:38:23,FG60D-FW01,192.168.1.147,104.16.249.249,48136,21,17,accept,26,4684,1754,HTTPS,1295126734,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:06:28,FG60D-FW01,192.168.1.14,198.51.100.23,47511,3389,17,deny,31,2909,3413,DHCP,9314595631,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:00:41,FG60D-FW01,192.168.1.72,45.33.32.156,47856,21,17,deny,39,1326,3225,SMB,7207431185,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:21:35,FG60D-FW01,192.168.1.228,185.199.110.153,15756,21,17,accept,19,4757,738,HTTP,2182600246,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:22:36,FG60D-FW01,192.168.1.73,104.16.249.249,44078,443,6,accept,1,1437,7825,HTTPS,1872618580,5,traffic,forward,notice,HTTPS connection established
2025-08-05,13:47:30,FG60D-FW01,192.168.1.153,185.199.110.153,16332,53,6,accept,22,2283,4881,HTTP,5076591194,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:20:27,FG60D-FW01,192.168.1.101,45.33.32.156,24597,53,17,deny,54,48,6063,SMB,9567715520,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:08:44,FG60D-FW01,192.168.1.80,45.33.32.156,60117,80,17,deny,16,2449,3901,SMB,2692559444,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:50:06,FG60D-FW01,192.168.1.39,185.199.110.153,1291,22,17,accept,29,3228,954,HTTP,1310209764,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:01:45,FG60D-FW01,192.168.1.165,104.16.249.249,46699,445,6,accept,25,903,4078,HTTPS,3083816533,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:01:20,FG60D-FW01,192.168.1.20,104.16.249.249,12629,53,17,accept,9,2034,2280,HTTPS,3339248813,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:13:40,FG60D-FW01,192.168.1.40,185.199.110.153,43108,445,6,accept,36,1962,8231,HTTP,3394719698,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:00:10,FG60D-FW01,192.168.1.246,185.199.110.153,42836,53,17,accept,4,4626,1285,HTTP,1439770352,5,traffic,forward,notice,HTTP session allowed
2025-08-05,13:51:51,FG60D-FW01,192.168.1.174,104.16.249.249,37926,53,17,accept,47,3760,1024,HTTPS,1677463926,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:19:32,FG60D-FW01,192.168.1.189,45.33.32.156,20154,445,17,deny,0,3654,3920,SMB,2705970368,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:02:08,FG60D-FW01,192.168.1.178,10.0.0.255,64800,3389,17,accept,14,2852,1928,DHCP,2565421398,2,traffic,forward,notice,DHCP request processed
2025-08-05,15:00:39,FG60D-FW01,192.168.1.76,45.33.32.156,40438,53,17,deny,10,3442,3162,SMB,3379566775,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:59:19,FG60D-FW01,192.168.1.116,185.220.101.4,25949,3389,6,deny,7,1981,1162,DHCP,1739076774,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:16:09,FG60D-FW01,192.168.1.123,185.199.110.153,46769,80,17,accept,6,4118,3230,HTTP,2008478788,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:56:24,FG60D-FW01,192.168.1.205,45.33.32.156,37420,22,17,deny,28,3816,4428,SMB,2580693519,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:43:39,FG60D-FW01,192.168.1.197,8.8.8.8,30972,3389,17,accept,22,1150,2015,dns,9446303455,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:59:11,FG60D-FW01,192.168.1.209,185.199.110.153,17600,53,6,accept,45,1467,2239,HTTP,1945144500,1,traffic,forward,notice,HTTP session allowed
2025-08-05,13:46:59,FG60D-FW01,192.168.1.50,104.16.249.249,43322,3389,17,accept,27,870,4368,HTTPS,7941789011,1,traffic,forward,notice,HTTPS connection established
2025-08-05,15:06:40,FG60D-FW01,192.168.1.157,8.8.8.8,13136,21,6,accept,33,2880,7519,dns,1135138881,4,traffic,forward,notice,DNS query allowed
2025-08-05,13:48:46,FG60D-FW01,192.168.1.22,45.33.32.156,12194,22,17,deny,38,4847,2476,SMB,1562230471,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:39:28,FG60D-FW01,192.168.1.80,185.199.110.153,33655,53,6,accept,54,2770,1298,HTTP,6404000982,3,traffic,forward,notice,HTTP session allowed
2025-08-05,13:58:13,FG60D-FW01,192.168.1.127,10.0.0.255,41158,443,17,accept,18,258,6335,DHCP,1136091457,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:40:47,FG60D-FW01,192.168.1.223,45.33.32.156,38805,3389,6,deny,15,4501,2621,SMB,3272947613,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:20:27,FG60D-FW01,192.168.1.112,198.51.100.23,39647,445,17,deny,38,2682,9421,DHCP,3376089028,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:42:44,FG60D-FW01,192.168.1.29,8.8.8.8,52411,80,17,accept,49,2520,801,dns,3290056763,2,traffic,forward,notice,DNS query allowed
2025-08-05,13:54:44,FG60D-FW01,192.168.1.86,10.0.0.255,36043,21,6,accept,29,3127,1539,DHCP,1893747832,5,traffic,forward,notice,DHCP request processed
2025-08-05,15:23:02,FG60D-FW01,192.168.1.28,10.0.0.255,50218,53,6,accept,45,1463,2820,DHCP,2199398151,2,traffic,forward,notice,DHCP request processed
2025-08-05,15:31:18,FG60D-FW01,192.168.1.204,8.8.8.8,31867,445,6,accept,21,4002,3659,dns,1836216613,5,traffic,forward,notice,DNS query allowed
2025-08-05,13:49:23,FG60D-FW01,192.168.1.230,45.33.32.156,2700,80,6,deny,19,2078,1753,SMB,1846318527,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:57:33,FG60D-FW01,192.168.1.19,10.0.0.255,9564,22,17,accept,11,490,7550,DHCP,1594689097,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:23:18,FG60D-FW01,192.168.1.222,104.16.249.249,29016,3389,6,accept,0,849,1950,HTTPS,3989991344,0,traffic,forward,notice,HTTPS connection established
2025-08-05,13:59:41,FG60D-FW01,192.168.1.158,104.16.249.249,13336,80,6,accept,24,2462,9292,HTTPS,3034008296,3,traffic,forward,notice,HTTPS connection established
2025-08-05,13:50:48,FG60D-FW01,192.168.1.147,10.0.0.255,65446,443,17,accept,36,1100,3700,DHCP,7235182080,0,traffic,forward,notice,DHCP request processed
2025-08-05,15:37:04,FG60D-FW01,192.168.1.91,45.33.32.156,30975,53,17,deny,35,3804,239,SMB,2076788054,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:41:44,FG60D-FW01,192.168.1.254,185.199.110.153,47589,21,17,accept,50,4623,3795,HTTP,3233036546,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:11:25,FG60D-FW01,192.168.1.106,185.199.110.153,6271,53,6,accept,54,4887,2085,HTTP,1119605367,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:20:16,FG60D-FW01,192.168.1.50,45.33.32.156,46447,22,6,deny,49,4434,9223,SMB,1775333612,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:11:49,FG60D-FW01,192.168.1.19,10.0.0.255,58179,443,17,accept,32,4817,786,DHCP,2517143873,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:58:14,FG60D-FW01,192.168.1.18,104.16.249.249,59443,21,17,accept,19,499,5068,HTTPS,1151951311,5,traffic,forward,notice,HTTPS connection established
2025-08-05,13:50:41,FG60D-FW01,192.168.1.58,104.16.249.249,39799,21,6,accept,14,2263,9797,HTTPS,1409242209,5,traffic,forward,notice,HTTPS connection established
2025-08-05,15:07:02,FG60D-FW01,192.168.1.189,8.8.8.8,13984,21,6,accept,6,294,1903,dns,1694090564,3,traffic,forward,notice,DNS query allowed
2025-08-05,14:21:48,FG60D-FW01,192.168.1.204,104.16.249.249,52357,3389,17,accept,36,4269,8511,HTTPS,1456613763,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:12:12,FG60D-FW01,192.168.1.35,10.0.0.255,61381,445,17,accept,11,4325,1833,DHCP,3351412024,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:54:10,FG60D-FW01,192.168.1.252,198.51.100.23,64586,445,17,deny,26,4497,1913,SMB,2555035385,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:56:43,FG60D-FW01,192.168.1.89,104.16.249.249,22658,443,6,accept,8,1278,2892,HTTPS,6219005686,2,traffic,forward,notice,HTTPS connection established
2025-08-05,15:42:40,FG60D-FW01,192.168.1.223,8.8.8.8,22192,443,17,accept,1,4408,8591,dns,1751953114,0,traffic,forward,notice,DNS query allowed
2025-08-05,15:28:55,FG60D-FW01,192.168.1.63,185.199.110.153,21171,53,6,accept,33,3672,6212,HTTP,2760381935,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:14:04,FG60D-FW01,192.168.1.190,8.8.8.8,32628,53,17,accept,25,1228,5817,dns,7616031919,4,traffic,forward,notice,DNS query allowed
2025-08-05,15:31:27,FG60D-FW01,192.168.1.33,185.199.110.153,5317,443,6,accept,35,3931,565,HTTP,1650730647,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:09:28,FG60D-FW01,192.168.1.32,104.16.249.249,20497,53,6,accept,21,3270,6467,HTTPS,1409944858,0,traffic,forward,notice,HTTPS connection established
2025-08-05,13:50:47,FG60D-FW01,192.168.1.242,8.8.8.8,2148,445,17,accept,32,4024,284,dns,2769639641,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:17:04,FG60D-FW01,192.168.1.25,10.0.0.255,8001,3389,17,accept,58,2495,3218,DHCP,1567786705,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:08:58,FG60D-FW01,192.168.1.222,10.0.0.255,1288,80,17,accept,37,754,1356,DHCP,1881645511,5,traffic,forward,notice,DHCP request processed
2025-08-05,15:43:04,FG60D-FW01,192.168.1.221,185.199.110.153,4831,3389,17,accept,3,4222,8789,HTTP,1450519690,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:27:26,FG60D-FW01,192.168.1.65,104.16.249.249,51877,53,17,accept,34,3996,6049,HTTPS,2672574135,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:28:04,FG60D-FW01,192.168.1.174,104.16.249.249,12643,21,6,accept,35,2736,6678,HTTPS,1991930899,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:37:31,FG60D-FW01,192.168.1.229,10.0.0.255,24540,53,6,accept,11,4974,9097,DHCP,6577005605,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:30:39,FG60D-FW01,192.168.1.111,8.8.8.8,61444,443,6,accept,7,3158,2431,dns,1328807081,3,traffic,forward,notice,DNS query allowed
2025-08-05,13:52:23,FG60D-FW01,192.168.1.148,10.0.0.255,52769,53,6,accept,32,1839,2170,DHCP,2482510146,5,traffic,forward,notice,DHCP request processed
2025-08-05,14:47:22,FG60D-FW01,192.168.1.98,198.51.100.23,36131,22,17,deny,3,4795,1210,HTTPS,2318428308,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:50:25,FG60D-FW01,192.168.1.147,8.8.8.8,62711,22,6,accept,24,3121,8723,dns,1521157150,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:45:44,FG60D-FW01,192.168.1.115,10.0.0.255,40793,443,6,accept,41,3876,9170,DHCP,2191095099,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:08:00,FG60D-FW01,192.168.1.132,10.0.0.255,43247,80,17,accept,33,3057,5488,DHCP,6109998166,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:58:10,FG60D-FW01,192.168.1.184,8.8.8.8,52181,53,6,accept,56,2581,9993,dns,1745227043,3,traffic,forward,notice,DNS query allowed
2025-08-05,14:47:54,FG60D-FW01,192.168.1.118,198.51.100.23,44545,22,17,deny,41,4657,5425,dns,2249499408,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:02:07,FG60D-FW01,192.168.1.4,185.199.110.153,41062,21,17,accept,14,970,6383,HTTP,2585640368,0,traffic,forward,notice,HTTP session allowed
2025-08-05,13:58:12,FG60D-FW01,192.168.1.186,104.16.249.249,31708,53,17,accept,53,1323,1619,HTTPS,3335995313,3,traffic,forward,notice,HTTPS connection established
2025-08-05,14:33:18,FG60D-FW01,192.168.1.18,104.16.249.249,14619,445,17,accept,42,1840,9618,HTTPS,5193615153,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:00:09,FG60D-FW01,192.168.1.25,185.199.110.153,48431,445,6,accept,29,2672,141,HTTP,1890623880,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:02:59,FG60D-FW01,192.168.1.165,45.33.32.156,25150,22,17,deny,37,4439,3815,SMB,6454971773,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:48:22,FG60D-FW01,192.168.1.151,8.8.8.8,47984,445,17,accept,34,4227,100,dns,8359895126,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:46:35,FG60D-FW01,192.168.1.170,104.16.249.249,37694,53,17,accept,50,1917,248,HTTPS,2597078833,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:36:46,FG60D-FW01,192.168.1.222,10.0.0.255,7066,53,17,accept,10,3870,4811,DHCP,3385664935,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:11:41,FG60D-FW01,192.168.1.86,185.199.110.153,60726,53,6,accept,34,1892,6620,HTTP,5500660845,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:09:49,FG60D-FW01,192.168.1.25,45.33.32.156,54715,3389,17,deny,3,3250,4037,SMB,2614317439,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:32:46,FG60D-FW01,192.168.1.170,45.33.32.156,32574,3389,17,deny,9,3303,1738,SMB,1890258895,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:31:26,FG60D-FW01,192.168.1.247,45.33.32.156,4905,80,6,deny,24,3899,7320,SMB,1123573007,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:56:31,FG60D-FW01,192.168.1.236,185.199.110.153,55447,80,17,accept,45,658,9553,HTTP,2577035033,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:56:29,FG60D-FW01,192.168.1.72,203.0.113.7,53266,80,6,deny,33,498,2183,DHCP,1101813845,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:33:29,FG60D-FW01,192.168.1.250,45.33.32.156,39266,22,17,deny,6,1948,5822,SMB,1280116769,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:56:27,FG60D-FW01,192.168.1.57,45.33.32.156,64338,22,6,deny,22,647,5583,SMB,4949894584,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:22:41,FG60D-FW01,192.168.1.199,45.33.32.156,50624,443,17,deny,52,4546,4161,SMB,1107737477,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:15:04,FG60D-FW01,192.168.1.227,203.0.113.7,21746,443,17,deny,30,3884,7224,dns,9081703357,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:04:32,FG60D-FW01,192.168.1.22,104.16.249.249,26458,445,6,accept,45,1309,4992,HTTPS,2916651044,0,traffic,forward,notice,HTTPS connection established
2025-08-05,14:04:47,FG60D-FW01,192.168.1.75,185.199.110.153,10388,443,6,accept,48,1506,9508,HTTP,2552181527,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:43:03,FG60D-FW01,192.168.1.199,104.16.249.249,27309,80,6,accept,22,4585,9667,HTTPS,2527834665,2,traffic,forward,notice,HTTPS connection established
2025-08-05,15:37:44,FG60D-FW01,192.168.1.62,45.33.32.156,3294,3389,17,deny,22,955,6342,SMB,2056345659,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:44:00,FG60D-FW01,192.168.1.235,8.8.8.8,25771,22,6,accept,3,673,5532,dns,1975926780,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:05:39,FG60D-FW01,192.168.1.95,185.199.110.153,14255,443,17,accept,11,368,9605,HTTP,1047048548,0,traffic,forward,notice,HTTP session allowed
2025-08-05,15:20:10,FG60D-FW01,192.168.1.211,10.0.0.255,10023,3389,6,accept,19,1627,967,DHCP,3005498027,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:42:49,FG60D-FW01,192.168.1.31,198.51.100.23,38671,80,6,deny,33,1431,993,SMB,1749196218,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:30:55,FG60D-FW01,192.168.1.220,104.16.249.249,35465,21,6,accept,29,4298,6026,HTTPS,1200288539,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:43:08,FG60D-FW01,192.168.1.132,8.8.8.8,38784,21,6,accept,1,4597,8090,dns,2354941922,4,traffic,forward,notice,DNS query allowed
2025-08-05,15:00:08,FG60D-FW01,192.168.1.189,8.8.8.8,6819,3389,17,accept,25,4574,2415,dns,2251384303,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:00:06,FG60D-FW01,192.168.1.173,104.16.249.249,6151,443,6,accept,34,2306,4828,HTTPS,7593129684,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:03:05,FG60D-FW01,192.168.1.35,203.0.113.7,40990,53,17,deny,2,1313,998,HTTPS,2651526863,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:43:37,FG60D-FW01,192.168.1.155,45.33.32.156,3740,22,6,deny,43,1211,137,SMB,4192174276,2,utm,webfilter,warning,Access to restricted site blocked
